Airline,Airline ID,Source airport,Source airport ID,Destination airport,Destination airport ID,Codeshare,Stops,Equipment,Fuel Consumption (l/km),Flight time (hrs)
3K,3021,SIN,3316,PNH,3034,,0,320,9.24,10.99
3K,3021,SIN,3316,REP,3035,,0,320,1.81,2.1
3K,3021,SIN,3316,RGN,3239,,0,320,1.52,1.66
3K,3021,SIN,3316,SGN,3205,,0,320,3.17,3.44
3K,3021,SIN,3316,SWA,4302,,0,320,7.56,8.85
3K,3021,SIN,3316,TPE,2276,,0,320,6.29,7.32
3K,3021,SWA,4302,SIN,3316,,0,320,1.54,1.68
3K,3021,TPE,2276,KIX,3992,,0,320,9.1,11.07
3K,3021,TPE,2276,SIN,3316,,0,320,8.08,9.59
3L,2916,ACH,1679,EBA,1558,,0,DH3,1.09,0.76
3L,2916,DRS,338,ZRH,1678,,0,DH3,6.61,7.99
3L,2916,DUS,345,FDH,382,,0,DH3,7.75,9.37
3L,2916,EBA,1558,ACH,1679,,0,DH3,3.96,4.81
3L,2916,EBA,1558,FDH,382,,0,DH3,1.33,1.29
3L,2916,EBA,1558,MUC,346,,0,DH3,1.25,1.39
3L,2916,EBA,1558,ZRH,1678,,0,DH3,1.49,1.7
3L,2916,FDH,382,DUS,345,,0,DH3,8.54,10.17
3L,2916,FDH,382,EBA,1558,,0,DH3,9.01,10.97
3L,2916,FDH,382,HAM,342,,0,AT7,2,1.91
3L,2916,FDH,382,OLB,1520,,0,AT7,2.95,3.21
3L,2916,FDH,382,TXL,351,,0,AT7,2.14,2.4
3L,2916,FDH,382,ZAD,1209,,0,AT7,2.48,2.64
3L,2916,FMM,3986,NAP,1561,,0,AT7,8.55,10.13
3L,2916,GRZ,1609,ZRH,1678,,0,DH3,3.73,4.32
3L,2916,HAM,342,FDH,382,,0,AT7,3.59,4.08
3L,2916,MUC,346,EBA,1558,,0,DH3,2.68,3.12
3L,2916,NAP,1561,FMM,3986,,0,AT7,6.25,7.49
3L,2916,OLB,1520,FDH,382,,0,AT7,4.22,4.86
3L,2916,SZG,1612,ZRH,1678,,0,DH3,7.59,9.06
3L,2916,TXL,351,FDH,382,,0,AT7,2.68,2.86
3L,2916,ZAD,1209,FDH,382,,0,AT7,8.13,9.56
3L,2916,ZRH,1678,DRS,338,,0,DH3,6.39,7.44
3L,2916,ZRH,1678,EBA,1558,,0,DH3,1.89,1.81
3L,2916,ZRH,1678,GRZ,1609,,0,DH3,4.54,5.27
3L,2916,ZRH,1678,SZG,1612,,0,DH3,8.5,10.43
3M,20710,ATL,3682,LWB,6958,,0,SF3,9.24,11.11
3M,20710,ATL,3682,MCN,3754,,0,SF3,4.95,5.86
3M,20710,ATL,3682,MEI,4335,,0,SF3,4.94,6.03
3M,20710,ATL,3682,MSL,5756,,0,SF3,9.03,11.06
3M,20710,ATL,3682,PIB,5759,,0,SF3,6.2,7.25
3M,20710,ATL,3682,TUP,5773,,0,SF3,1.06,0.88
3M,20710,BIM,1937,FLL,3533,,0,SF3,9.29,11
3M,20710,ELH,1943,FLL,3533,,0,SF3,3.15,3.35
3M,20710,ELH,1943,PBI,3722,,0,SF3,6.05,7.14
3M,20710,EYW,3875,FLL,3533,,0,SF3,2.08,2.4
3M,20710,EYW,3875,RSW,3793,,0,SF3,0.95,0.89
3M,20710,EYW,3875,TPA,3646,,0,SF3,3.46,4.08
3M,20710,FLL,3533,BIM,1937,,0,SF3,7.87,9.48
3M,20710,FLL,3533,ELH,1943,,0,SF3,3.37,3.69
3M,20710,FLL,3533,EYW,3875,,0,SF3,2.85,3.03
3M,20710,FLL,3533,FPO,1948,,0,SF3,2.53,2.95
3M,20710,FLL,3533,GGT,1941,,0,SF3,5.46,6.42
3M,20710,FLL,3533,GHB,1944,,0,SF3,9.75,11.72
3M,20710,FLL,3533,MCO,3878,,0,SF3,4.88,5.78
3M,20710,FLL,3533,MHH,1930,,0,SF3,5.99,6.91
3M,20710,FLL,3533,TCB,1934,,0,SF3,8.56,10.4
3M,20710,FLL,3533,TPA,3646,,0,SF3,5.62,6.65
3M,20710,FPO,1948,FLL,3533,,0,SF3,2.43,2.62
3M,20710,GGT,1941,FLL,3533,,0,SF3,3.43,3.95
3M,20710,GGT,1941,GHB,1944,,0,SF3,3.73,4.06
3M,20710,GHB,1944,FLL,3533,,0,SF3,4.46,5.07
3M,20710,GLH,6130,TUP,5773,,0,SF3,4.76,5.41
3M,20710,GNV,3472,MCO,3878,,0,SF3,8.16,9.7
3M,20710,GNV,3472,TPA,3646,,0,SF3,3.95,4.52
3M,20710,JAX,3712,MHH,1930,,0,SF3,4.82,5.88
3M,20710,JAX,3712,TPA,3646,,0,SF3,6.56,7.69
3M,20710,LWB,6958,ATL,3682,,0,SF3,4.22,4.84
3M,20710,MCN,3754,ATL,3682,,0,SF3,8.23,10.12
3M,20710,MCN,3754,MCO,3878,,0,SF3,5.96,7.26
3M,20710,MCO,3878,FLL,3533,,0,SF3,3.4,3.88
3M,20710,MCO,3878,GNV,3472,,0,SF3,7.41,8.71
3M,20710,MCO,3878,MCN,3754,,0,SF3,5.58,6.57
3M,20710,MCO,3878,MHH,1930,,0,SF3,5.79,6.65
3M,20710,MCO,3878,PNS,3564,,0,SF3,5.25,6.03
3M,20710,MCO,3878,RSW,3793,,0,SF3,5.33,6.22
3M,20710,MCO,3878,TLH,3698,,0,SF3,7.67,9.3
3M,20710,MEI,4335,ATL,3682,,0,SF3,1.79,1.68
3M,20710,MHH,1930,FLL,3533,,0,SF3,3.84,4.35
3M,20710,MHH,1930,JAX,3712,,0,SF3,1.42,1.37
3M,20710,MHH,1930,MCO,3878,,0,SF3,7.63,9.16
3M,20710,MHH,1930,PBI,3722,,0,SF3,3.09,3.63
3M,20710,MSL,5756,ATL,3682,,0,SF3,8.76,10.82
3M,20710,PBI,3722,ELH,1943,,0,SF3,5.63,6.56
3M,20710,PBI,3722,MHH,1930,,0,SF3,8.24,9.71
3M,20710,PBI,3722,TPA,3646,,0,SF3,9.58,11.76
3M,20710,PIB,5759,ATL,3682,,0,SF3 ,8.6,10.16
3M,20710,PNS,3564,MCO,3878,,0,SF3,8.5,10.47
3M,20710,PNS,3564,TPA,3646,,0,SF3,4.47,5.19
3M,20710,RSW,3793,EYW,3875,,0,SF3,5.62,6.84
3M,20710,RSW,3793,MCO,3878,,0,SF3,3.19,3.42
3M,20710,TCB,1934,FLL,3533,,0,SF3,2.35,2.76
3M,20710,TLH,3698,MCO,3878,,0,SF3,5.25,6.31
3M,20710,TLH,3698,TPA,3646,,0,SF3,6.29,7.34
3M,20710,TPA,3646,EYW,3875,,0,SF3,3.9,4.4
3M,20710,TPA,3646,FLL,3533,,0,SF3,5.9,7.05
3M,20710,TPA,3646,GNV,3472,,0,SF3,9,10.71
3M,20710,TPA,3646,JAX,3712,,0,SF3,5.87,6.9
3M,20710,TPA,3646,PBI,3722,,0,SF3,7.24,8.79
3M,20710,TPA,3646,PNS,3564,,0,SF3,8.2,9.76
3M,20710,TPA,3646,TLH,3698,,0,SF3,9.73,11.87
3M,20710,TUP,5773,ATL,3682,,0,SF3 ,6.38,7.44
3M,20710,TUP,5773,GLH,6130,,0,SF3,8.24,9.78
3O,9818,AMS,580,NDR,5673,,0,320,9.48,11.57
3O,9818,AMS,580,TNG,1080,,0,320,9.23,11.36
3O,9818,BCN,1218,CMN,1074,,0,320,2.12,2.12
3O,9818,BCN,1218,NDR,5673,,0,320,4.38,5.17
3O,9818,BCN,1218,TNG,1080,,0,320,3.61,4.23
3O,9818,BGY,1525,CMN,1074,,0,320,1.31,1.5
3O,9818,BLQ,1538,CMN,1074,,0,320,6.61,7.78
3O,9818,BRU,302,CMN,1074,,0,320,7.38,8.96
3O,9818,BRU,302,NDR,5673,,0,320,8.47,10.25
3O,9818,BRU,302,TNG,1080,,0,320,1.99,1.91
3O,9818,CGN,344,NDR,5673,,0,320,8.61,10.58
3O,9818,CMN,1074,BCN,1218,,0,320,6.43,7.89
3O,9818,CMN,1074,BGY,1525,,0,320,7.2,8.6
3O,9818,CMN,1074,BLQ,1538,,0,320,9.16,10.97
3O,9818,CMN,1074,BRU,302,,0,320,6.46,7.68
3O,9818,CMN,1074,CUF,1534,,0,320,3.72,4.36
3O,9818,CMN,1074,LGW,502,,0,320,8.24,9.99
3O,9818,CMN,1074,LYS,1335,,0,320,3.9,4.68
3O,9818,CMN,1074,MPL,1359,,0,320,0.94,0.89
3O,9818,CMN,1074,SAW,4317,,0,320,8.44,10.05
3O,9818,CMN,1074,TLS,1273,,0,320,3.88,4.47
3O,9818,CMN,1074,TSF,1539,,0,320,7.98,9.4
3O,9818,CUF,1534,CMN,1074,,0,320,3.9,4.67
3O,9818,FEZ,1066,MPL,1359,,0,320,8.6,10.4
3O,9818,LGW,502,CMN,1074,,0,320,2.8,3.02
3O,9818,LGW,502,TNG,1080,,0,320,9.58,11.71
3O,9818,LYS,1335,CMN,1074,,0,320,7.78,9.47
3O,9818,MPL,1359,CMN,1074,,0,320,1.59,1.81
3O,9818,MPL,1359,FEZ,1066,,0,320,6.07,7.01
3O,9818,MPL,1359,NDR,5673,,0,320,9.63,11.83
3O,9818,NDR,5673,AMS,580,,0,320,5.22,5.92
3O,9818,NDR,5673,BCN,1218,,0,320,2.35,2.59
3O,9818,NDR,5673,BRU,302,,0,320,5.35,6.07
3O,9818,NDR,5673,CGN,344,,0,320,5.23,6.39
3O,9818,NDR,5673,MPL,1359,,0,320,7.55,9.03
3O,9818,NDR,5673,PMI,3998,,0,320,7.21,8.54
3O,9818,PMI,3998,NDR,5673,,0,320,4.41,5.13
3O,9818,SAW,4317,CMN,1074,,0,320,2.74,3.01
3O,9818,TLS,1273,CMN,1074,,0,320,6.65,7.92
3O,9818,TNG,1080,AMS,580,,0,320,4.44,5.35
3O,9818,TNG,1080,BCN,1218,,0,320,1.93,2.02
3O,9818,TNG,1080,BRU,302,,0,320,9,10.86
3O,9818,TNG,1080,LGW,502,,0,320,7,8.45
3O,9818,TSF,1539,CMN,1074,,0,320,7.03,8.36
3P,5002,AUA,2895,LSP,2844,,0,SH6,8.23,9.96
3P,5002,AUA,2895,MAR,2848,,0,SH6,5.67,6.59
3P,5002,BON,2896,CUR,2897,,0,SH6,8.01,9.87
3P,5002,CUR,2897,AUA,2895,,0,SH6,5.09,6.23
3P,5002,LSP,2844,AUA,2895,,0,SH6,1.33,1.27
3P,5002,MAR,2848,AUA,2895,,0,SH6,4.62,5.16
3R,3545,ASF,2966,DME,4029,,0,SU9,5.25,6.22
3R,3545,ASF,2966,LED,2948,,0,SU9,7.13,8.78
3R,3545,BHK,2980,DME,4029,,0,734,1.61,1.73
3R,3545,DME,4029,ASF,2966,,0,SU9,1.97,2.11
3R,3545,DME,4029,BHK,2980,,0,734,3.28,3.53
3R,3545,DME,4029,EGO,6156,,0,SU9,3,3.56
3R,3545,DME,4029,FEG,6149,,0,734,7.61,8.92
3R,3545,DME,4029,KSQ,6153,,0,734,3.18,3.38
3R,3545,DME,4029,NMA,6150,,0,734,6.58,7.78
3R,3545,DME,4029,NVI,6485,,0,734,5.13,6.18
3R,3545,DME,4029,SKD,2981,,0,734,5.99,7.09
3R,3545,DME,4029,TIV,1743,,0,SU9 73G,8.54,10.14
3R,3545,EGO,6156,DME,4029,,0,SU9,4.36,5.15
3R,3545,FEG,6149,DME,4029,,0,734,7.96,9.37
3R,3545,KSQ,6153,DME,4029,,0,734,4.41,5.35
3R,3545,LED,2948,ASF,2966,,0,SU9,3.88,4.57
3R,3545,NMA,6150,DME,4029,,0,734,9.71,11.52
3R,3545,NVI,6485,DME,4029,,0,734,2.43,2.62
3R,3545,SKD,2981,DME,4029,,0,734,1.57,1.54
3R,3545,TIV,1743,DME,4029,,0,SU9 73G,7.69,9.37
3S,11741,ANU,2874,PTP,2881,,0,AT5,1.47,1.28
3S,11741,CAY,2774,FDF,2878,,0,320,8.38,10.13
3S,11741,CUR,2897,SDQ,1762,,0,AT5,4.84,5.53
3S,11741,DOM,2877,PTP,2881,,0,AT5,9.25,11.03
3S,11741,DOM,2877,SXM,2899,,0,AT5,7.21,8.8
3S,11741,FDF,2878,CAY,2774,,0,320,6.32,7.52
3S,11741,FDF,2878,PTP,2881,,0,AT5 320,9.39,11.42
3S,11741,FDF,2878,SDQ,1762,,0,AT5,4.21,5.06
3S,11741,FDF,2878,SLU,2893,,0,AT5,9.33,11.47
3S,11741,PTP,2881,ANU,2874,,0,AT5,1.76,2.05
3S,11741,PTP,2881,DOM,2877,,0,AT5,5.23,6.06
3S,11741,PTP,2881,FDF,2878,,0,AT5 320,3.29,3.6
3S,11741,PTP,2881,SBH,6460,,0,DHT,5.66,6.71
3S,11741,PTP,2881,SDQ,1762,,0,AT5,2.21,2.36
3S,11741,PTP,2881,SFG,2879,,0,AT5,8.35,10.18
3S,11741,PTP,2881,SXM,2899,,0,AT5,8.57,10.23
3S,11741,SBH,6460,PTP,2881,,0,DHT,9.53,11.49
3S,11741,SDQ,1762,PTP,2881,,0,AT5,2.28,2.28
3S,11741,SDQ,1762,SXM,2899,,0,AT5,6.53,7.67
3S,11741,SFG,2879,PTP,2881,,0,AT5,4.87,5.95
3S,11741,SLU,2893,FDF,2878,,0,AT5,3.99,4.46
3S,11741,SXM,2899,DOM,2877,,0,AT5,3.74,4.54
3S,11741,SXM,2899,PTP,2881,,0,AT5,4.63,5.25
3S,11741,SXM,2899,SDQ,1762,,0,AT5,7.38,8.61
3U,4608,BHY,6351,XIY,3379,,0,321,6.2,7.38
3U,4608,CAN,3370,CKG,3393,,0,321 320,4.82,5.79
3U,4608,CAN,3370,CTU,3395,,0,321 320 330,1.2,1.37
3U,4608,CAN,3370,SPN,2244,,0,330,1.27,1.39
3U,4608,CGO,3375,CGQ,4380,,0,321,0.73,0.53
3U,4608,CGO,3375,CKG,3393,,0,321,9.73,11.63
3U,4608,CGO,3375,CTU,3395,,0,321,0.9,0.56
3U,4608,CGO,3375,HGH,3386,,0,320,1.73,1.69
3U,4608,CGO,3375,HRB,3400,,0,320,3.43,4.12
3U,4608,CGO,3375,KMG,3382,,0,320,8.33,9.79
3U,4608,CGO,3375,URC,3399,,0,320,9.65,11.56
3U,4608,CGQ,4380,CGO,3375,,0,321,7.94,9.59
3U,4608,CGQ,4380,NKG,3388,,0,320,7.18,8.44
3U,4608,CGQ,4380,TNA,4108,,0,321,5.53,6.49
3U,4608,CGQ,4380,TSN,3368,,0,320 319,1.54,1.5
3U,4608,CKG,3393,CAN,3370,,0,321 320,9.7,11.52
3U,4608,CKG,3393,CGO,3375,,0,321,7.8,9.22
3U,4608,CKG,3393,CSX,3371,,0,319 321,6.48,7.85
3U,4608,CKG,3393,CTU,3395,,0,330,7.55,9.23
3U,4608,CKG,3393,CZX,4109,,0,320,7.23,8.83
3U,4608,CKG,3393,DLC,3404,,0,320,6.55,7.83
3U,4608,CKG,3393,DYG,6353,,0,320,9.68,11.78
3U,4608,CKG,3393,HAK,4120,,0,319,8.99,10.89
3U,4608,CKG,3393,HGH,3386,,0,320 319,6.48,7.94
3U,4608,CKG,3393,HKT,3179,,0,321,6.96,8.47
3U,4608,CKG,3393,INC,4085,,0,321,1.29,1.09
3U,4608,CKG,3393,KHN,3384,,0,319,6.96,8.2
3U,4608,CKG,3393,KMG,3382,,0,319 320,1.07,1.01
3U,4608,CKG,3393,LHW,3378,,0,319 321,6.07,7.27
3U,4608,CKG,3393,LJG,4033,,0,319,10.05,11.99
3U,4608,CKG,3393,LXA,4097,,0,319,5.68,6.89
3U,4608,CKG,3393,NGB,3387,,0,319,4.99,5.94
3U,4608,CKG,3393,NKG,3388,,0,319,3.69,4.1
3U,4608,CKG,3393,NNG,3373,,0,319,1.84,1.89
3U,4608,CKG,3393,PEK,3364,,0,321 319 320,7.25,8.91
3U,4608,CKG,3393,PVG,3406,,0,320 319,2.27,2.71
3U,4608,CKG,3393,PZI,6435,,0,319,1.57,1.83
3U,4608,CKG,3393,SWA,4302,,0,319,4.64,5.35
3U,4608,CKG,3393,SYD,3361,,0,330,8.07,9.65
3U,4608,CKG,3393,SYX,4030,,0,320,7.37,9.07
3U,4608,CKG,3393,SZX,3374,,0,320,1.06,1.13
3U,4608,CKG,3393,TNA,4108,,0,321,4.97,5.73
3U,4608,CKG,3393,TSA,2275,,0,320,5.43,6.51
3U,4608,CKG,3393,TSN,3368,,0,319,6.82,7.91
3U,4608,CKG,3393,TYN,3369,,0,321,6.61,7.98
3U,4608,CKG,3393,URC,3399,,0,320,3.99,4.69
3U,4608,CKG,3393,WUH,3376,,0,319,5.83,6.95
3U,4608,CKG,3393,WUX,6390,,0,319,5.26,6.03
3U,4608,CKG,3393,XIY,3379,,0,319,8.87,10.68
3U,4608,CKG,3393,XNN,6366,,0,320,5.72,6.6
3U,4608,CKG,3393,YIH,6361,,0,319,4.73,5.57
3U,4608,CKG,3393,ZHA,6357,,0,319,4.46,5.15
3U,4608,CSX,3371,CKG,3393,,0,319 321,5.77,7.08
3U,4608,CSX,3371,CTU,3395,,0,320,8.13,9.75
3U,4608,CSX,3371,FOC,3385,,0,320,5.48,6.69
3U,4608,CSX,3371,KMG,3382,,0,320,6.67,8.11
3U,4608,CSX,3371,SHE,4144,,0,320,7.69,8.99
3U,4608,CSX,3371,WNZ,6392,,0,319,5.54,6.48
3U,4608,CSX,3371,XMN,3383,,0,321,4.78,5.41
3U,4608,CTU,3395,CAN,3370,,0,321 320 330,8.59,10.58
3U,4608,CTU,3395,CGO,3375,,0,321,4.49,5.3
3U,4608,CTU,3395,CKG,3393,,0,330,5.09,5.81
3U,4608,CTU,3395,CSX,3371,,0,320,9.78,11.89
3U,4608,CTU,3395,DCY,9310,,0,319,0.6,0.5
3U,4608,CTU,3395,DSN,6434,,0,319,2.4,2.63
3U,4608,CTU,3395,HAK,4120,,0,321,4.22,4.92
3U,4608,CTU,3395,HDG,8407,,0,319,9.47,11.22
3U,4608,CTU,3395,HET,6345,,0,320,1.29,1.31
3U,4608,CTU,3395,HFE,3389,,0,321,0.97,0.61
3U,4608,CTU,3395,HGH,3386,,0,320 319,1.35,1.11
3U,4608,CTU,3395,HKG,3077,,0,320,1.5,1.52
3U,4608,CTU,3395,HKT,3179,,0,321,1.22,0.93
3U,4608,CTU,3395,ICN,3930,,0,321,5.21,6.02
3U,4608,CTU,3395,INC,4085,,0,321,6.2,7.18
3U,4608,CTU,3395,JHG,3381,,0,319,3.35,3.62
3U,4608,CTU,3395,JIQ,8781,,0,320,4.2,5.08
3U,4608,CTU,3395,JZH,4301,,0,319,1.7,1.55
3U,4608,CTU,3395,KHN,3384,,0,321,3.79,4.37
3U,4608,CTU,3395,KMG,3382,,0,320,5.56,6.51
3U,4608,CTU,3395,KOW,6379,,0,320,7.36,8.92
3U,4608,CTU,3395,KWE,3394,,0,320,0.79,0.54
3U,4608,CTU,3395,LHW,3378,,0,319,4.81,5.87
3U,4608,CTU,3395,LJG,4033,,0,319,3.38,3.92
3U,4608,CTU,3395,LUM,6376,,0,319,8.6,10.31
3U,4608,CTU,3395,LXA,4097,,0,330 319,7.16,8.73
3U,4608,CTU,3395,LZY,6402,,0,319,6.19,7.27
3U,4608,CTU,3395,MEL,3339,,0,330,3.38,3.69
3U,4608,CTU,3395,NKG,3388,,0,319 320,8.89,10.97
3U,4608,CTU,3395,NNG,3373,,0,319 320,1.16,1.02
3U,4608,CTU,3395,PEK,3364,,0,330 321 320,1.74,1.76
3U,4608,CTU,3395,PVG,3406,,0,321 330,4.41,5
3U,4608,CTU,3395,PZI,6435,,0,319,1.92,1.93
3U,4608,CTU,3395,SHE,4144,,0,330,9.48,11.5
3U,4608,CTU,3395,SJW,6347,,0,320,7.99,9.68
3U,4608,CTU,3395,SYX,4030,,0,321,3.28,3.48
3U,4608,CTU,3395,SZX,3374,,0,320 321,6.12,7.27
3U,4608,CTU,3395,TAO,3390,,0,321,9.7,11.8
3U,4608,CTU,3395,TNA,4108,,0,321,9.03,10.67
3U,4608,CTU,3395,TSA,2275,,0,320,6.1,7.41
3U,4608,CTU,3395,TSN,3368,,0,321,8.89,10.89
3U,4608,CTU,3395,TYN,3369,,0,319,9.99,11.88
3U,4608,CTU,3395,URC,3399,,0,319 330,7.6,9.05
3U,4608,CTU,3395,WNZ,6392,,0,320,1.31,1.25
3U,4608,CTU,3395,WUH,3376,,0,319,4.22,5.12
3U,4608,CTU,3395,WUX,6390,,0,320,8.35,10.13
3U,4608,CTU,3395,WXN,6403,,0,319,2.79,3.15
3U,4608,CTU,3395,XIC,3396,,0,320,8.34,10.05
3U,4608,CTU,3395,XIY,3379,,0,320 319,1.78,1.88
3U,4608,CTU,3395,XMN,3383,,0,320,1.11,1.04
3U,4608,CTU,3395,XNN,6366,,0,320,4.43,4.92
3U,4608,CTU,3395,XUZ,4149,,0,320,1.23,0.92
3U,4608,CTU,3395,YIH,6361,,0,320,9.34,11.51
3U,4608,CTU,3395,YTY,8876,,0,319,8.17,10
3U,4608,CZX,4109,CKG,3393,,0,320,8.24,9.71
3U,4608,CZX,4109,HRB,3400,,0,321,6.42,7.74
3U,4608,CZX,4109,XMN,3383,,0,321,2.74,2.99
3U,4608,CZX,4109,ZUH,6355,,0,320,5.59,6.46
3U,4608,DAT,6344,TYN,3369,,0,319,6.18,7.37
3U,4608,DCY,9310,CTU,3395,,0,319,5.34,6.54
3U,4608,DLC,3404,CKG,3393,,0,320,3.22,3.49
3U,4608,DLC,3404,HGH,3386,,0,320,5.55,6.43
3U,4608,DLC,3404,HRB,3400,,0,320,5.04,6.15
3U,4608,DLC,3404,TNA,4108,,0,321,10.03,11.96
3U,4608,DLC,3404,XUZ,4149,,0,320,9.1,10.82
3U,4608,DNH,4308,LHW,3378,,0,319,4.87,5.83
3U,4608,DSN,6434,CTU,3395,,0,319,6.26,7.66
3U,4608,DSN,6434,SHE,4144,,0,319,7.54,9.1
3U,4608,DYG,6353,CKG,3393,,0,320,1.17,0.9
3U,4608,DYG,6353,NKG,3388,,0,319,8.92,10.79
3U,4608,FOC,3385,CSX,3371,,0,320,8.52,10.39
3U,4608,FOC,3385,XIY,3379,,0,319,4.8,5.76
3U,4608,GXH,9311,LXA,4097,,0,319,4.24,5
3U,4608,GXH,9311,XIY,3379,,0,319,3.41,3.64
3U,4608,HAK,4120,CKG,3393,,0,319,5.24,5.98
3U,4608,HAK,4120,CTU,3395,,0,321,1.13,1.01
3U,4608,HAK,4120,HGH,3386,,0,320,8.66,10.3
3U,4608,HAK,4120,NGB,3387,,0,321,0.95,0.91
3U,4608,HAK,4120,ZUH,6355,,0,320,3.77,4.28
3U,4608,HDG,8407,CTU,3395,,0,319,9.42,11.21
3U,4608,HET,6345,CTU,3395,,0,320,7.41,8.95
3U,4608,HFE,3389,CTU,3395,,0,321,3.41,3.74
3U,4608,HGH,3386,CGO,3375,,0,320,3.07,3.41
3U,4608,HGH,3386,CKG,3393,,0,320 319,0.79,0.56
3U,4608,HGH,3386,CTU,3395,,0,319 320,6.92,8.5
3U,4608,HGH,3386,DLC,3404,,0,320,1.31,1.06
3U,4608,HGH,3386,HAK,4120,,0,320,5.71,6.62
3U,4608,HGH,3386,KWE,3394,,0,320,9.36,11.56
3U,4608,HGH,3386,TSN,3368,,0,320,1.75,1.76
3U,4608,HGH,3386,TYN,3369,,0,320,9.03,10.79
3U,4608,HKG,3077,CTU,3395,,0,320,9.94,11.9
3U,4608,HKG,3077,YIH,6361,,0,320,1.1,1.21
3U,4608,HKG,3077,ZHA,6357,,0,319,8.88,10.65
3U,4608,HKT,3179,CKG,3393,,0,321,5.34,6.43
3U,4608,HKT,3179,CTU,3395,,0,321,9.02,10.92
3U,4608,HRB,3400,CGO,3375,,0,320,5.97,7.07
3U,4608,HRB,3400,CZX,4109,,0,321,6.6,8.11
3U,4608,HRB,3400,DLC,3404,,0,320,5.62,6.75
3U,4608,HRB,3400,INC,4085,,0,321,8.77,10.44
3U,4608,HRB,3400,NGB,3387,,0,321,7.59,8.94
3U,4608,HRB,3400,NKG,3388,,0,319,5.42,6.49
3U,4608,HRB,3400,NZH,6954,,0,321,8.66,10.48
3U,4608,HRB,3400,SJW,6347,,0,321,3.09,3.32
3U,4608,HRB,3400,TNA,4108,,0,320 321,2.03,2.31
3U,4608,HRB,3400,TSN,3368,,0,321,2.26,2.34
3U,4608,HRB,3400,WNZ,6392,,0,321,3.73,4.34
3U,4608,HRB,3400,WUH,3376,,0,321,3.09,3.24
3U,4608,HRB,3400,XIY,3379,,0,321,9.3,11.2
3U,4608,HRB,3400,XUZ,4149,,0,320 321,1.54,1.72
3U,4608,ICN,3930,CTU,3395,,0,321,7,8.54
3U,4608,INC,4085,CKG,3393,,0,321,2.25,2.68
3U,4608,INC,4085,CTU,3395,,0,321,8.9,10.64
3U,4608,INC,4085,HRB,3400,,0,321,9.53,11.56
3U,4608,INC,4085,KWL,3372,,0,320,4.78,5.85
3U,4608,JGN,6432,LHW,3378,,0,319,8.63,10.61
3U,4608,JHG,3381,CTU,3395,,0,319,0.66,0.56
3U,4608,JHG,3381,KMG,3382,,0,319,8.21,9.93
3U,4608,JIQ,8781,CTU,3395,,0,320,2.98,3.13
3U,4608,JJN,6386,KWE,3394,,0,320,9.08,10.95
3U,4608,JJN,6386,WUH,3376,,0,319,0.87,0.51
3U,4608,JZH,4301,CTU,3395,,0,319,5.72,6.9
3U,4608,KHG,3397,URC,3399,,0,319,7.59,9.2
3U,4608,KHN,3384,CKG,3393,,0,319,3.23,3.47
3U,4608,KHN,3384,CTU,3395,,0,321,2.47,2.72
3U,4608,KHN,3384,KMG,3382,,0,319,1.51,1.47
3U,4608,KHN,3384,NGB,3387,,0,321,3.73,4.25
3U,4608,KMG,3382,CGO,3375,,0,320,5.91,6.94
3U,4608,KMG,3382,CKG,3393,,0,319 320,1.8,1.83
3U,4608,KMG,3382,CSX,3371,,0,320,4.24,4.83
3U,4608,KMG,3382,CTU,3395,,0,320,0.64,0.6
3U,4608,KMG,3382,JHG,3381,,0,319,8.31,9.91
3U,4608,KMG,3382,KHN,3384,,0,319,1.74,1.98
3U,4608,KMG,3382,KWE,3394,,0,320,3.24,3.76
3U,4608,KMG,3382,LUM,6376,,0,319,1,0.71
3U,4608,KMG,3382,NGB,3387,,0,320,4.72,5.47
3U,4608,KMG,3382,NKG,3388,,0,320,8.61,10.16
3U,4608,KMG,3382,TAO,3390,,0,320,4.21,5.01
3U,4608,KMG,3382,TNA,4108,,0,320,2.52,2.56
3U,4608,KMG,3382,TPE,2276,,0,320,7.69,9.17
3U,4608,KMG,3382,WXN,6403,,0,320,7.9,9.57
3U,4608,KMG,3382,XIY,3379,,0,320,2.41,2.5
3U,4608,KMG,3382,XMN,3383,,0,320,7.97,9.36
3U,4608,KMG,3382,XUZ,4149,,0,320,9.52,11.39
3U,4608,KOW,6379,CTU,3395,,0,320,2.03,2.41
3U,4608,KOW,6379,XMN,3383,,0,320,7.6,9.37
3U,4608,KWE,3394,CTU,3395,,0,320,7.07,8.65
3U,4608,KWE,3394,HGH,3386,,0,320,5.2,5.95
3U,4608,KWE,3394,JJN,6386,,0,320,1.34,1.17
3U,4608,KWE,3394,KMG,3382,,0,320,1.44,1.36
3U,4608,KWE,3394,LHW,3378,,0,321,8.62,10.3
3U,4608,KWE,3394,SYX,4030,,0,321,9.86,11.89
3U,4608,KWE,3394,WNZ,6392,,0,320,6.86,8.27
3U,4608,KWE,3394,XUZ,4149,,0,321,4.89,5.63
3U,4608,KWL,3372,INC,4085,,0,320,6.83,7.95
3U,4608,KWL,3372,SJW,6347,,0,321,6.27,7.34
3U,4608,KWL,3372,SYX,4030,,0,320,4.37,4.91
3U,4608,LHW,3378,CKG,3393,,0,319 321,1.19,1.25
3U,4608,LHW,3378,CTU,3395,,0,319,8.2,9.95
